Student_ID,Name,Electronics,Programming,Database,Data Science,Mathematics,DSA
603,Rayaan Nadkarni,87,69,74,39,83,63
604,Darika Bansal,62,67,90,49,88,99
605,Azaan Wali,61,53,35,31,52,64
606,Alka Gaba,73,74,44,31,81,64
607,Lucky Mander,32,53,89,89,55,99
608,Tarak Chowdhury,37,98,66,66,81,76
609,Zilmil Kibe,62,58,86,96,41,51
610,Om Badami,87,63,85,43,72,95
611,Ucchal Karpe,72,98,47,66,94,39
612,Yatan Master,97,97,69,59,70,79
613,Shivansh Subramanian,82,74,47,98,80,96
614,Champak Kala,75,36,86,93,63,61
615,Pratyush Devan,32,76,33,62,34,41
616,Wriddhish Rastogi,36,45,47,69,95,71
617,Xalak Setty,46,38,63,59,93,49
618,Maanav Dave,89,67,31,82,64,58
619,Abhimanyu Bhatti,55,38,54,46,82,39
620,Aadhya Bhalla,38,71,86,42,55,92
621,Garima Chana,98,58,68,47,67,86
622,Ekaja Vasa,92,60,85,79,68,93
623,Frado Kuruvilla,82,66,38,36,47,65
624,Veer Dutt,61,30,44,32,48,89
625,Vansha Tiwari,77,31,67,88,35,50
626,Ayush Nazareth,70,44,78,46,81,61
627,Shivansh Shere,44,45,60,96,67,54
628,Umang Krish,95,71,52,32,60,70
629,Samesh Sachdeva,72,47,81,77,73,67
630,Amaira Chand,34,79,72,47,60,66
631,Indira Nigam,52,34,55,80,94,84
632,Zehaan Issac,94,92,54,84,82,41
633,Matthew Din,61,60,57,69,37,61
634,Lohit Grewal,89,78,73,83,73,63
635,Max Dayal,46,76,56,55,82,62
636,Bachittar Naik,63,31,68,58,75,91
637,Bhavani Bala,80,98,84,32,69,34
638,Advaith Chaudry,35,70,52,42,92,44
639,Ishwar Suri,38,61,75,36,66,88
640,Anya Sharma,88,86,54,61,32,45
641,Shaurya Chadha,82,53,78,54,81,59
642,Upkaar Joshi,62,51,93,81,79,87
643,Elijah Rajan,31,55,54,86,92,42
644,Arya Uppal,55,74,92,51,46,95
645,Bhavika Thaman,96,49,50,73,82,75
646,Aarini Bahri,81,64,68,85,97,87
647,Aayush Sachdeva,46,56,60,75,79,44
648,Darpan Dora,87,60,36,68,45,89
649,Ira Shenoy,86,62,42,56,49,39
650,Utkarsh Wason,90,40,60,61,68,35
651,Yashodhara Mammen,76,44,65,94,47,54
652,Rushil Venkatesh,93,68,61,40,79,59
653,Matthew Tailor,93,46,30,41,40,70
654,Veda Guha,77,96,97,77,83,64
655,Samar Kanda,42,68,63,85,33,40
656,Onveer Prashad,44,30,86,74,40,77
657,Faraj Deo,35,49,58,98,60,65
658,Ethan Tripathi,75,80,82,53,49,60
659,Suhani Nayar,37,71,72,48,87,73
660,Kavya Krishna,57,58,81,74,35,85
661,Darika Mani,95,76,58,30,35,97
662,Zaitra Bhatti,79,49,74,52,40,96
663,Farhan Deol,62,89,70,74,33,49
664,Samesh Grewal,72,45,97,76,96,32
665,Irya Saini,98,53,76,95,99,54
666,Nimrat Nigam,90,52,39,43,45,97
667,Libni Salvi,31,50,70,92,41,54
668,Umang Narula,45,77,48,84,56,81
669,Lopa Patel,63,94,59,98,30,53
670,Yahvi Bedi,47,50,31,37,41,39
671,Hiral Nadig,55,93,69,76,40,62
672,Divya Gupta,72,84,66,34,71,55
673,Qushi Sachdeva,77,92,66,71,84,85
674,Nathaniel Kannan,64,93,75,93,85,59
675,Abha Yohannan,35,46,55,55,89,77
676,Advika Roy,97,68,52,95,48,97
677,Odika Bhatnagar,75,45,77,43,76,43
678,Libni Handa,89,59,33,90,58,92
679,Dakshesh Sarraf,42,54,30,54,99,62
680,Anita Koshy,55,70,78,50,62,34
681,Patrick Nigam,46,51,35,89,49,94
682,Kashvi Parsa,46,31,49,52,44,98
683,Chaitaly Desai,96,89,39,86,59,94
684,Jackson Bajaj,44,58,58,78,89,74
685,Raghav Murthy,61,42,94,71,30,53
686,Zansi Sawhney,79,65,44,95,95,77
687,Ronith Varma,72,38,36,92,67,57
688,Faraj Dada,59,74,87,57,42,64
689,Eta Roy,67,73,86,77,53,87
690,Vasudha Bath,48,89,80,93,65,71
691,Alexander Shankar,41,74,94,70,53,64
692,Hema Murthy,55,55,43,47,99,97
693,Fitan Andra,38,38,93,30,55,33
694,Aadi Comar,33,57,90,80,97,99
695,William Prabhakar,78,36,30,69,43,33
696,Ansh Setty,36,80,63,92,58,82
697,Nimrat Vora,30,66,73,33,38,31
698,Wriddhish Mukhopadhyay,37,94,38,78,80,87
699,Dalaja Savant,54,46,66,96,30,65
700,Kritika Bora,59,99,56,96,44,69
701,Tanvi Amble,92,45,39,62,60,67
702,Udarsh Rout,69,78,71,57,57,50
703,Samesh Sandhu,62,98,52,43,69,78
704,Sai Anne,69,58,92,98,40,47
705,Anirudh Deep,88,99,32,87,85,67
706,Faris Hayer,55,81,61,95,81,76
707,Raagini Chanda,56,90,40,82,38,93
708,Sarthak Kannan,44,94,77,63,32,47
709,Aahana Varma,41,65,91,95,78,76
710,Dipta Mishra,96,69,67,77,48,74
711,Nirja Varkey,89,85,87,58,60,87
712,Neel Tailor,34,96,84,39,50,99
713,Manthan Upadhyay,38,41,43,54,66,85
714,Yug Nagi,47,40,52,87,54,51
715,Raksha Hora,36,88,40,95,52,96
716,Indrajit Sama,58,80,79,70,44,61
717,Aradhana Bali,98,39,47,47,60,38
718,Gautami Memon,97,93,41,75,93,96
719,Harsh Sampath,59,86,38,40,56,49
720,Adya Rao,44,49,89,82,68,67
721,Benjamin Sastry,76,90,32,47,77,47
722,Ekapad Wagle,45,91,66,57,75,48
723,Hema Mani,95,91,68,82,85,69
724,Daniel Halder,85,32,75,70,74,47
725,Gaurav Agate,32,50,36,54,66,87
726,Chanchal Handa,38,47,98,73,98,58
727,Hritik Shetty,83,73,72,70,55,94
728,Balveer Palla,62,89,83,94,65,87
729,Amaira Tara,70,90,67,55,59,33
730,Kamala Sachar,76,74,92,98,92,90
731,Quincy Bera,62,69,57,68,57,40
732,Jeevika Dasgupta,67,99,57,92,46,96
733,Bhavna Dhar,42,75,54,34,94,73
734,Zayan Prabhakar,40,40,77,79,96,32
735,Zashil Venkatesh,55,77,76,50,86,62
736,Eesha Pandit,68,38,37,61,54,52
737,Girish Viswanathan,44,49,43,48,72,43
738,Ekanta Mitter,72,49,32,48,74,97
739,Advaith Ratta,87,85,65,58,94,96
740,Yashica Sanghvi,34,32,96,90,37,68
741,Chakradev Mangal,32,97,96,70,43,54
742,Aachal Pai,82,91,72,45,70,91
743,Isha Pau,87,43,88,86,36,89
744,Advay Sahni,83,90,96,36,89,42
745,Maanav Nath,84,85,96,86,80,64
746,Oeshi Grover,54,73,72,54,33,30
747,Manan Chandran,56,71,70,54,33,95
748,Aarush Mody,78,99,45,73,45,56
749,Vansha Singh,93,49,53,72,86,66
750,Yahvi Bava,90,75,82,32,42,39
751,Oni Muni,89,78,74,38,70,80
752,Ekbal Gupta,40,87,44,64,85,70
753,Indali Deshmukh,44,78,59,77,71,82
754,Matthew Mahajan,77,40,62,30,31,48
755,Mahika Morar,50,40,72,40,71,36
756,Azad Lala,99,91,40,72,98,71
757,Nachiket Deep,53,75,48,31,95,42
758,Nilima Bali,36,50,31,74,67,44
759,Ronith Sethi,41,39,31,62,95,84
760,Wridesh Savant,88,80,78,75,37,58
761,Devansh Chaudhuri,43,48,76,62,88,67
762,Faris Kata,75,53,83,30,92,38
763,Unnati Bedi,88,92,52,58,89,31
764,Ishaan Dar,81,36,32,65,70,48
765,Matthew Vohra,76,81,34,67,83,83
766,Vasatika Acharya,42,79,32,98,59,34
767,Azad Parekh,78,79,87,55,69,53
768,Gabriel Mutti,77,65,38,35,96,40
769,Garima Acharya,31,51,39,45,75,64
770,Frederick Pai,49,60,76,48,98,65
771,Manthan Pai,47,60,33,78,49,35
772,Krishna Ram,79,96,44,40,51,80
773,George Dugal,46,99,35,90,61,86
774,Samar Ram,48,86,41,93,79,87
775,Aryan Hari,83,76,74,45,36,70
776,Anamika Sarraf,75,30,70,98,55,68
777,Guneet Tara,57,30,48,71,73,62
778,Onkar Mane,40,72,49,70,80,87
779,Vritti Hora,83,45,71,80,86,35
780,Yug Sen,89,51,31,56,47,37
781,Nathan Sidhu,84,86,56,74,60,32
782,Amara Malhotra,55,87,92,89,64,55
783,Ranveer Yogi,46,31,62,69,80,85
784,Unnati Chandra,90,40,49,95,51,95
785,Neelima Viswanathan,88,74,53,82,71,91
786,Robert Batra,84,67,79,69,96,94
787,Anamika Dada,84,66,48,62,32,92
788,Eiravati Chauhan,61,35,97,67,62,31
789,Anita Sama,63,63,55,49,79,53
790,Tripti Mohanty,33,88,95,94,51,80
791,Fiyaz Kibe,99,30,37,78,50,92
792,Umang Iyengar,71,75,46,49,42,86
793,Ekansh Palla,68,75,63,55,61,49
794,Wriddhish Sarraf,69,42,36,66,47,38
795,Balhaar Kakar,41,80,88,45,74,78
796,Azad Mallick,42,40,62,93,78,59
797,Damini Seth,70,62,30,62,94,95
798,Darsh Bala,90,36,79,64,60,72
799,Amaira Kapadia,97,93,36,53,85,44
800,Christopher Ramachandran,59,90,90,70,96,56
801,Chandani Borah,93,50,32,35,53,97
802,Girish Sandhu,48,86,39,45,54,88
803,Yamini Rai,97,42,40,77,76,40
804,Damini Rastogi,87,40,79,94,38,43
805,Utkarsh Buch,37,65,68,80,40,37
806,Imaran Lall,48,92,47,65,45,50
807,Wriddhish Agarwal,55,79,67,58,92,84
808,Bimala Ramakrishnan,54,86,95,55,32,89
809,Oscar Bandi,69,37,48,33,45,84
810,Farhan Sheth,66,32,87,75,65,91
811,Tanvi Balakrishnan,35,54,69,41,83,80
812,Nikita Khare,64,99,73,54,52,90
813,Darsh Ray,76,39,84,63,30,91
814,Lopa Karan,62,86,92,76,35,43
815,Tanvi Bhandari,91,75,67,89,56,64
816,Advay Chatterjee,65,34,37,35,72,77
817,Anmol Johal,64,58,99,33,89,76
818,Balhaar Kara,55,52,43,48,98,66
819,Varsha Rajagopal,44,92,89,32,76,47
820,Darika Joshi,97,31,98,47,45,57
821,Harita Bhagat,62,30,86,84,67,56
822,Hritik Shankar,36,81,42,69,56,33
823,Rehaan Grewal,83,62,90,43,35,57
824,Nathan Dua,86,98,63,53,42,75
825,Hamsini Loyal,47,84,64,62,54,46
826,Zayan Dugal,37,62,48,62,96,45
827,Chandresh Yogi,30,49,56,42,81,48
828,Ekaraj Anand,36,85,98,91,37,75
829,Udyati Sama,83,59,44,46,35,81
830,Bhavani Das,99,75,95,84,86,91
831,Avni Sankar,52,40,64,71,99,93
832,Hemangini Thaman,80,80,73,96,52,62
833,Agastya Ray,94,44,99,97,85,71
834,Nicholas Muni,40,69,33,60,87,55
835,Aarna Borde,79,91,70,47,63,43
836,Gunbir Bedi,37,45,35,42,73,86
837,Ayaan Bansal,97,37,96,81,62,51
838,Matthew Dewan,90,54,54,34,35,61
839,Krishna Seshadri,69,68,53,93,92,72
840,Turvi Bail,52,32,64,43,99,44
841,Aarnav Balay,60,51,59,57,73,41
842,Omaja Kala,57,67,66,69,57,64
843,Gaurang Kalla,58,53,48,59,41,98
844,Aadhya Chawla,50,49,40,72,30,36
845,Anusha Kapadia,69,37,89,65,70,54
846,Finn Bhardwaj,34,35,81,43,81,81
847,Mitali Muni,47,55,38,90,97,40
848,Chasmum Suri,40,90,92,96,48,74
849,Advaith Sachdeva,61,43,73,51,98,77
850,Dakshesh Chatterjee,92,89,68,88,89,57
851,Tripti Virk,45,61,54,96,60,50
852,Laban Bala,81,40,80,52,75,72
853,Logan Chakraborty,43,62,64,79,79,42
854,Aarav Ganesan,33,90,77,65,62,99
855,Sai Bains,67,46,67,97,52,82
856,Sudiksha Swaminathan,47,60,87,65,62,84
857,Charita Desai,66,81,68,83,42,46
858,Tara Narayanan,88,87,66,70,60,85
859,Gaurika Saran,91,76,31,87,79,70
860,Sudiksha Singhal,34,59,57,66,56,79
861,Darpan Minhas,92,51,61,51,57,65
862,Om Kalla,52,82,39,63,98,91
863,Darsh Kade,99,38,41,41,78,98
864,Aahana Karpe,75,41,94,97,37,97
865,Jagat Deo,64,95,82,31,36,64
866,Urvi Bhalla,77,99,77,64,46,84
867,Kashish Bose,44,96,38,78,64,58
868,Max Sachdeva,54,34,83,94,70,62
869,Aarush Saxena,55,38,72,99,77,42
870,Madhavi Kumer,40,99,71,70,49,55
871,Vaishnavi Sachdev,61,66,48,36,44,93
872,Gopal Doctor,61,31,69,75,69,86
873,Libni Karnik,75,79,46,35,88,76
874,Lila Hans,47,79,84,62,62,82
875,Mohammed Bhatia,50,89,52,58,38,60
876,Dipta Sengupta,39,40,77,64,82,72
877,Ronith Chowdhury,52,56,36,99,78,77
878,Lajita Tandon,55,81,32,38,65,46
879,Ishaan Nadig,79,96,99,57,77,65
880,Balveer Batra,72,54,49,84,85,98
881,Barkha Taneja,52,42,31,55,85,53
882,Advaith Nadig,79,79,95,95,84,34
883,Yatan Basak,41,54,90,79,93,50
884,Azaan Bath,39,68,55,52,36,62
885,Jason Kari,90,48,82,93,97,82
886,Daniel Ghosh,90,95,59,37,32,46
887,Gavin Bhalla,37,85,69,66,55,74
888,Zayan Vig,97,99,54,92,74,63
889,Panini Doshi,43,67,36,65,35,30
890,Advika Shenoy,56,63,76,75,95,63
891,Advika Prabhakar,75,95,77,94,83,71
892,Chatresh Sura,45,63,40,56,90,82
893,Hritik Nadkarni,67,73,87,73,69,50
894,Triya Talwar,98,91,60,83,36,58
895,Ayaan Saraf,42,89,36,73,47,79
896,Lakshmi Kulkarni,42,78,82,65,63,55
897,Krishna Choudhry,89,86,86,72,51,63
898,Gauri Chada,75,71,30,91,84,48
899,Yamini Ratta,96,79,54,94,71,31
900,Fiyaz Lala,76,69,82,72,60,61
901,Aachal Mangat,55,74,46,53,62,97
902,Jasmit Tank,43,85,74,89,79,60
903,Vyanjana Gola,43,31,45,48,90,37
904,Kamala Borde,66,97,78,57,94,62
905,Gaurang Jain,68,32,66,36,95,56
906,Darika Bhargava,38,86,64,39,82,93
907,Lopa Wable,41,48,96,53,88,53
908,Andrew Mani,40,31,91,91,52,31
909,Bhavini Vora,79,84,44,91,91,59
910,Max Bhatti,31,74,72,35,67,81
911,Rachit Krishnan,76,92,68,64,67,74
912,Vrishti Tank,93,50,91,62,80,43
913,Jatin Randhawa,40,56,62,79,81,37
914,Zinal Shenoy,80,53,48,85,85,80
915,Watika Patil,87,63,32,57,82,41
916,Mugdha Bhagat,95,78,47,96,56,68
917,Ayaan Bahl,58,35,56,54,97,58
918,Ethan Vig,97,32,78,36,37,96
919,Lucky Sami,79,96,90,98,99,34
920,Rajata Kar,88,44,40,73,76,93
921,Diya Dutta,55,79,42,91,88,30
922,Jagdish Keer,96,66,41,58,49,68
923,Charles Apte,97,87,37,98,78,45
924,Max Rege,48,56,41,80,44,54
925,Chatura Buch,77,54,79,31,93,90
926,Triya Gokhale,66,99,84,89,97,44
927,Warjas Reddy,75,56,93,52,85,41
928,Wakeeta Mani,54,85,57,64,46,56
929,Tristan Rama,57,57,47,78,41,91
930,Udant Bedi,32,93,89,74,34,31
931,Lekha Tailor,40,91,36,91,71,45
932,Gautami Nagi,44,34,82,88,76,53
933,Chakradhar Mitter,84,35,61,56,32,66
934,Gauri Nagar,80,34,42,57,47,83
935,Hredhaan Narasimhan,80,50,30,59,50,60
936,Vihaan Garde,77,57,97,35,33,71
937,Samar Venkatesh,62,36,50,82,75,64
938,Isaiah Oza,97,57,95,40,68,61
939,Brinda Thaman,43,87,67,39,98,97
940,Qabil Guha,72,33,88,71,79,58
941,Zashil Loyal,37,69,56,43,52,37
942,Waida Tailor,88,58,44,66,42,30
943,Ekta Mani,74,55,80,92,63,58
944,Waida Kothari,55,37,87,98,75,79
945,Krishna Sangha,52,90,42,31,90,75
946,Falak Dhillon,38,86,50,75,83,65
947,Kiaan Raja,97,99,42,52,68,45
948,Ojas Ram,53,94,59,60,36,78
949,Chakrika Bajaj,44,86,55,37,51,32
950,Xalak Chacko,79,73,97,78,94,68
951,Bina Ravel,79,51,66,52,37,31
952,Krishna Palan,44,95,54,56,35,73
953,Zayan Kara,88,57,89,99,78,43
954,Varenya Nanda,76,79,67,95,77,37
955,Qasim Shan,63,30,91,50,68,68
956,Nathan Lal,57,97,35,44,82,76
957,Pranit Tata,59,50,91,41,30,86
958,Nakul Yadav,55,96,80,31,35,61
959,Mohammed Ben,62,56,72,83,70,75
960,Amaira Balakrishnan,39,42,98,77,96,58
961,Bhavya Mital,70,85,56,76,34,55
962,Hiral Karpe,98,93,69,46,85,92
963,Yug Ravi,80,67,67,83,76,72
964,Shaurya Ghose,72,40,95,55,34,94
965,Abeer Bandi,75,62,34,58,86,64
966,Zinal Agate,85,38,34,35,41,30
967,Amara Ben,54,77,83,64,82,69
968,Ekaraj Dhar,67,88,43,69,46,83
969,Hemal Ganesh,42,67,66,93,41,77
970,Gabriel Chopra,49,96,89,45,37,62
971,Nimrat Kaur,61,70,32,43,81,94
972,Amruta Prabhakar,69,99,35,48,82,41
973,Krisha Khosla,74,68,33,90,59,30
974,Triveni Mahajan,39,83,40,85,96,69
975,Keya Sandhu,83,48,59,57,73,34
976,Zarna Mukhopadhyay,73,80,66,35,68,40
977,Jeremiah Varma,90,85,73,52,55,72
978,Samesh Murthy,31,32,38,64,70,77
979,Reva Sandal,96,68,77,80,78,61
980,Zehaan Gade,92,30,99,34,38,37
981,Nihal Tank,47,35,81,90,46,72
982,Pranit Rajan,84,41,39,69,40,82
983,Manan Palan,73,61,97,49,38,38
984,Girish Aurora,31,35,77,42,68,55
985,Oni Madan,50,71,60,71,66,42
986,Jagrati Shere,94,61,72,32,46,92
987,Faraj Bajaj,98,88,66,80,91,36
988,Chakrika Kamdar,43,84,77,61,48,65
989,Oliver Lata,33,37,44,84,68,67
990,Eiravati Bawa,46,53,56,57,94,77
991,Amara Soman,71,54,46,61,91,30
992,Kabir Prashad,30,48,97,54,36,93
993,Manthan Srinivas,30,38,91,88,68,68
994,Mugdha Chaudry,30,79,33,87,49,81
995,Neelima Suresh,36,56,95,82,95,30
996,Keya Bhatia,72,53,70,35,65,53
997,Warinder Dasgupta,43,79,95,75,62,48
998,Yochana Karnik,65,43,75,64,86,57
999,Radhika Sekhon,48,76,54,67,32,38
1000,Yamini Swaminathan,54,65,43,70,95,53
1001,Bhanumati Vasa,98,52,80,86,96,53
1002,Bimala Barad,76,38,66,37,41,39
1003,Suhani Ranganathan,91,41,57,59,70,51
1004,Lopa Sani,65,39,91,81,54,87
1005,Aishani Naidu,42,49,56,37,60,38
1006,Charvi Gupta,94,39,31,72,33,78
1007,Rohan Ganesan,44,42,75,65,47,80
1008,Nachiket Bir,55,91,58,69,58,37
1009,Harsh Aggarwal,74,94,85,65,31,46
1010,Ishita Wagle,83,90,42,37,59,31
1011,Osha Yohannan,31,75,50,43,30,97
1012,Bahadurjit Swamy,39,67,63,89,77,59
1013,Mason Bala,80,79,89,99,55,98
1014,Omkaar Sastry,58,30,44,53,86,40
1015,Upkaar Gala,36,53,30,64,60,58
1016,Forum Raj,43,30,58,80,56,99
1017,Qadim Chand,69,37,41,38,51,33
1018,Vivaan Narayan,98,33,74,99,49,70
1019,Chanakya Zachariah,35,87,98,80,74,91
1020,Varenya Uppal,92,59,52,59,69,86
1021,Jack Sridhar,74,90,76,97,30,97
1022,Saanvi Padmanabhan,71,36,44,92,47,75
1023,Harshil Savant,56,99,40,51,99,45
1024,Charita Doctor,89,72,52,82,31,62
1025,Yagnesh Chana,75,39,71,47,52,70
1026,Gautami Gupta,40,54,99,50,81,88
1027,Peter Balasubramanian,96,53,74,38,90,91
1028,Januja Agrawal,74,50,97,75,82,80
1029,Naveen Radhakrishnan,83,41,53,53,89,62
1030,Rachit Maharaj,88,35,66,80,88,55
1031,Kabir Pandey,38,91,58,55,64,62
1032,Balvan Khare,61,66,95,45,65,86
1033,Nidhi Kar,72,75,48,84,32,73
1034,Gaurav Aggarwal,52,68,80,51,96,42
1035,Patrick Bail,85,46,86,71,96,48
1036,Darika Sood,86,64,49,45,55,97
1037,Charan Saraf,92,34,80,80,94,90
1038,Maanas Muni,63,93,80,57,51,31
1039,Zilmil Natarajan,98,66,68,50,67,86
1040,Balhaar Nagy,49,47,46,36,99,90
1041,Xiti Badal,35,98,34,58,76,70
1042,Kashish Ramaswamy,42,39,71,41,63,76
1043,Daksh Bajwa,99,70,79,41,36,41
1044,Wazir Deo,84,43,64,85,96,46
1045,Champak Narasimhan,33,92,49,97,76,36
1046,Ekansh Wadhwa,63,92,39,99,55,79
1047,Anita Singhal,60,76,36,84,87,84
1048,Jasmit Sachdev,39,38,48,97,52,67
1049,Jyoti Batta,55,32,71,37,33,58
1050,Avi Raja,34,86,62,55,59,75
1051,Arin Desai,70,31,98,38,40,81
1052,Krish Mane,38,61,86,70,57,99
1053,Sanya Tailor,66,56,64,87,67,51
1054,Ekantika Dugar,55,58,62,65,35,70
1055,Ekbal Dara,32,52,87,73,91,59
1056,Alexander Randhawa,77,68,48,64,41,49
1057,Chavvi Bhatt,45,64,56,31,93,65
1058,Isha Dhar,55,49,80,76,34,34
1059,Yadavi Kapadia,69,79,80,65,68,38
1060,Abeer Sibal,41,87,61,99,54,77
1061,Aadi Merchant,41,59,61,44,77,76
1062,Harita Shah,94,56,42,75,43,58
1063,Indira Karan,58,94,93,72,40,71
1064,Saumya Chand,31,75,57,30,48,81
1065,Ishaan Garde,73,56,62,70,46,65
1066,Xiti Narayan,83,59,87,51,56,41
1067,Krishna Warrior,78,62,36,33,45,38
1068,Tamanna Sinha,73,95,31,57,63,30
1069,Kiaan Datta,53,98,82,79,32,74
1070,Tripti Agarwal,86,88,58,49,56,47
1071,Hemangini Naik,57,76,51,87,59,84
1072,Odika Narasimhan,80,62,30,64,39,68
1073,Om Dhawan,31,91,89,32,68,87
1074,Anvi Dhar,67,76,42,33,98,62
1075,Indrajit Deol,52,98,99,89,85,41
1076,Dipta Bahl,78,73,62,82,39,77
1077,Zinal Sarkar,92,60,66,53,51,90
1078,Gaurangi Goyal,50,84,52,65,33,45
1079,Ryan Chandran,31,33,38,94,37,74
1080,Yoshita Agarwal,65,70,98,90,45,92
1081,Warjas Shanker,40,64,90,66,74,68
1082,Wyatt Mani,57,44,60,71,73,52
1083,Balendra Natt,89,70,91,55,85,74
1084,Farhan Bhandari,55,86,74,63,93,96
1085,Zayan Saran,58,61,98,85,91,50
1086,Yashoda Venkatesh,82,30,42,98,44,41
1087,Nikita Koshy,79,56,87,43,77,42
1088,Rajata Mohan,94,60,61,42,88,34
1089,Rachita Chauhan,66,97,32,41,99,61
1090,Michael Rana,34,35,81,68,97,61
1091,Jagvi Banik,70,71,72,52,80,93
1092,Ethan Thakkar,61,61,85,48,60,31
1093,Xavier Kaur,60,30,50,85,48,65
1094,Jeet Bedi,86,62,52,32,74,97
1095,Nirja Ravi,47,37,37,33,41,66
1096,Ridhi Korpal,91,94,46,87,98,40
1097,Deepa Pau,95,95,92,56,46,67
1098,Leena Bhakta,72,99,61,71,38,62
1099,Raksha Nayar,42,49,72,78,79,71
1100,Tristan Varma,96,54,65,50,61,68
1101,Bishakha Bahl,42,81,59,66,81,57
1102,Tejas Nigam,70,88,37,62,90,51
1103,Reyansh Golla,35,58,65,57,88,89
1104,Tanmayi Kade,41,72,79,42,77,54
1105,Omaja Mane,72,83,30,42,73,57
1106,Umang Nigam,82,93,44,42,97,66
1107,Nathan Raja,82,43,80,37,80,41
1108,Bahadurjit Sengupta,47,66,81,87,50,80
1109,Bhanumati Om,36,92,67,95,74,53
1110,Nitesh Brar,83,39,57,90,91,68
1111,Lakshit Dixit,74,72,45,94,32,55
1112,Rajata Majumdar,35,67,53,68,68,76
1113,Eesha Kakar,61,54,64,65,74,71
1114,Lakshmi Walia,82,94,93,88,60,33
1115,Onveer Goda,87,34,77,36,91,99
1116,Raagini Narula,91,90,30,47,70,33
1117,Nitesh Varty,88,67,83,35,55,53
1118,Manan Ratta,42,65,31,91,83,85
1119,Sachi Memon,36,75,35,63,55,78
1120,Tanveer Bal,94,47,85,43,57,61
1121,Veer Malhotra,53,32,94,48,35,72
1122,Urishilla Nori,62,95,53,64,75,86
1123,Akshay Minhas,80,68,47,60,98,32
1124,Dipta Ramesh,83,98,43,66,53,73
1125,Frado Sharma,72,72,68,50,69,75
1126,Yashoda Nori,39,86,43,86,58,41
1127,Ishanvi Dutt,87,69,71,61,52,74
1128,Yachana Kohli,97,65,83,71,73,85
1129,Lila Sanghvi,93,65,81,31,35,35
1130,Ronith Mukherjee,64,96,38,81,39,45
1131,Yachana Chad,78,45,99,50,98,91
1132,Gautami Gara,40,68,97,48,94,57
1133,Arunima Morar,92,36,50,97,40,73
1134,Mohini Sabharwal,79,53,96,48,48,66
1135,Mitesh Parmar,66,35,61,96,89,74
1136,Ekta Srinivasan,87,32,60,78,64,40
1137,Advay Kuruvilla,46,93,71,58,52,57
1138,Yochana Mistry,62,95,40,93,95,80
1139,Eesha Panchal,55,84,80,62,53,81
1140,Praneel Chowdhury,40,45,42,86,31,94
1141,Gabriel Koshy,54,95,36,65,98,74
1142,Vaishnavi Sama,74,54,81,63,41,88
1143,Aradhana Mutti,32,99,31,45,90,46
1144,Hemani Ram,90,56,50,68,66,50
1145,Darika Mander,54,55,43,79,46,47
1146,Jeevika Sant,35,69,84,73,82,98
1147,Siddharth Nayak,68,46,64,83,96,87
1148,Daksh Chatterjee,71,78,64,32,97,44
1149,Sathvik Raval,74,89,62,61,99,74
1150,Isaac Toor,58,58,95,74,66,49
1151,Gaurang D’Alia,40,85,46,65,72,97
1152,Aahana Chaudhary,68,44,30,87,79,48
1153,Tristan Raghavan,39,94,59,54,83,54
1154,Naveen Mitra,47,70,46,36,93,49
1155,Gaurangi Hari,89,85,37,42,83,76
1156,Zaitra Narula,96,55,68,84,99,48
1157,Rachana Lala,35,33,81,82,63,88
1158,Michael Sule,85,35,89,73,40,30
1159,Januja Sarraf,96,45,84,38,98,45
1160,Tanish Khosla,41,86,99,53,88,76
1161,Utkarsh Basak,33,54,79,82,36,57
1162,Oliver Basu,90,41,79,99,45,50
1163,Joshua Konda,40,42,94,83,45,38
1164,Xiti Balakrishnan,92,68,65,60,43,52
1165,Warda Reddy,54,41,36,92,76,71
1166,Rachit More,67,77,67,46,68,99
1167,Yashica Varma,54,70,41,90,89,82
1168,Abhimanyu Lalla,44,89,68,64,85,84
1169,Maanav Narang,93,70,92,62,71,50
1170,Gabriel Magar,88,39,83,95,58,52
1171,Nikita Din,87,92,82,35,95,71
1172,Kamala Taneja,60,58,45,34,61,87
1173,Aayush Singh,81,97,58,68,76,96
1174,Anya Bains,76,61,39,93,85,45
1175,Gabriel Om,87,68,90,95,49,66
1176,Onkar Salvi,88,68,73,45,85,69
1177,Nitesh Prabhu,70,50,72,53,61,37
1178,Vanya Dada,32,37,33,73,65,58
1179,Jasmit Kannan,63,65,92,63,46,97
1180,Ishita Mukhopadhyay,73,63,42,50,58,98
1181,Rajeshri Devan,68,70,96,80,97,62
1182,Chameli Sachar,78,44,71,67,54,90
1183,Zayan Ahuja,75,37,53,33,69,45
1184,Gavin Sheth,60,59,99,81,81,42
1185,Jyoti Gola,62,98,87,50,63,78
1186,Anay Pandit,55,62,70,74,82,69
1187,Oeshi Goswami,51,75,93,84,96,51
1188,Praneel Kala,70,64,49,98,61,84
1189,Kala Pall,98,57,60,52,93,49
1190,Avi Dalal,86,75,92,43,86,51
1191,Viraj Natt,48,95,80,79,99,90
1192,Urmi Sura,35,40,76,35,90,64
1193,Lila Wali,95,51,53,50,43,63
1194,Warjas Chaudhry,78,99,31,65,63,46
1195,Atharv Nigam,65,51,88,62,81,76
1196,Noah Rao,53,77,97,69,72,80
1197,Tanveer Ranganathan,66,38,90,55,40,90
